timestamp,vessel_o3_pct,cell_temp_c,pressure_mbar,room_o3_ppm,vessel_temp_c
2026-01-11 23:48:27.410363,0.0,24.8,1022.1,0.0,16.5
2026-01-11 23:48:29.355280,0.0,24.8,1022.1,0.0,-999.0
2026-01-11 23:48:31.279953,0.0,24.8,1022.1,0.0,-999.0
2026-01-11 23:48:33.285164,0.0,24.8,1022.0,0.0,-999.0
2026-01-11 23:48:35.354876,0.0,24.8,1022.1,0.0,17.0
2026-01-11 23:48:37.391415,0.0,24.8,1022.1,0.0,-999.0
2026-01-11 23:48:39.375203,0.0,24.8,1022.1,0.0,16.8
2026-01-11 23:48:41.305751,0.0,24.8,1022.0,0.0,16.6
2026-01-11 23:48:43.356830,0.0,24.8,1022.0,0.0,16.6
2026-01-11 23:48:45.354177,0.0,24.8,1022.1,0.0,16.6
2026-01-11 23:48:47.288335,0.0,24.8,1022.1,0.0,16.6
2026-01-11 23:48:49.366670,0.0,24.8,1022.0,0.0,-999.0
2026-01-11 23:48:51.373458,0.0,24.8,1022.1,0.0,-999.0
2026-01-11 23:48:53.352450,0.0,24.8,1022.1,0.0,16.5
2026-01-11 23:48:55.401818,0.0,24.8,1022.1,0.0,-999.0
2026-01-11 23:48:57.367915,0.0,24.8,1022.1,0.0,-999.0
2026-01-11 23:48:59.267237,0.0,24.8,1022.1,0.0,-999.0
2026-01-11 23:49:01.385695,0.0,24.8,1022.1,0.0,16.5
2026-01-11 23:49:03.281276,0.0,24.9,1022.0,0.0,-999.0
2026-01-11 23:49:05.277365,0.0,24.8,1022.0,0.0,16.4
2026-01-11 23:49:07.268954,0.0,24.8,1022.1,0.0,-999.0
2026-01-11 23:49:09.409018,0.0,24.9,1022.1,0.0,16.6
2026-01-11 23:49:11.281412,0.0,24.9,1022.3,0.0,16.8
2026-01-11 23:49:13.323018,0.0,24.9,1022.1,0.0,16.6
2026-01-11 23:49:15.386328,0.0,24.9,1022.1,0.0,16.6
2026-01-11 23:49:21.357230,0.0,24.9,1022.1,0.0,16.8
2026-01-11 23:49:23.303212,0.0,24.9,1022.1,0.0,16.9
2026-01-11 23:49:25.280514,0.0,24.9,1022.0,0.0,-999.0
2026-01-11 23:49:27.282268,0.0,24.9,1022.0,0.0,16.6
2026-01-11 23:49:29.289346,0.0,24.9,1022.1,0.0,-999.0
2026-01-11 23:49:31.280761,0.0,24.9,1022.1,0.0,-999.0
2026-01-11 23:49:33.282784,0.0,24.9,1022.0,0.0,16.5
2026-01-11 23:49:35.291901,0.0,24.9,1022.1,0.0,-999.0
2026-01-11 23:49:37.388566,0.0,24.9,1022.1,0.0,16.5
2026-01-11 23:49:39.364252,0.0,24.9,1022.1,0.0,16.5
2026-01-11 23:49:41.404467,0.0,24.9,1022.0,0.0,16.5
2026-01-11 23:49:43.405051,0.0,24.9,1022.0,0.0,-999.0
2026-01-11 23:49:45.398847,0.0,24.9,1022.1,0.0,16.5
2026-01-11 23:49:47.403431,0.0,24.9,1022.1,0.0,-999.0
2026-01-11 23:49:49.395797,0.0,25.0,1022.1,0.0,16.6
2026-01-11 23:49:51.389738,0.0,25.0,1022.1,0.0,-999.0
2026-01-11 23:49:53.385436,0.0,25.0,1022.1,0.0,-999.0
2026-01-11 23:49:55.400193,0.0,25.0,1022.0,0.0,16.5
2026-01-11 23:49:57.366837,0.0,25.0,1022.1,0.0,-999.0
2026-01-11 23:49:59.394360,0.0,25.0,1022.0,0.0,16.4
2026-01-11 23:50:01.421687,0.0,25.1,1022.1,0.0,16.5
2026-01-11 23:50:03.393303,0.0,25.1,1022.0,0.0,16.6
2026-01-11 23:50:05.288256,0.0,25.1,1022.0,0.0,-999.0
2026-01-11 23:50:07.371170,0.0,25.1,1022.0,0.0,16.6
2026-01-11 23:50:09.279913,0.0,25.1,1022.1,0.0,-999.0
2026-01-11 23:50:11.389245,0.0,25.1,1022.0,0.0,16.6
2026-01-11 23:50:13.290767,0.0,25.2,1022.1,0.0,16.6
2026-01-11 23:50:15.288011,0.0,25.2,1022.0,0.0,-999.0
2026-01-11 23:50:17.367109,0.0,25.2,1022.0,0.0,16.7
2026-01-11 23:50:19.279268,0.0,25.2,1022.1,0.0,-999.0
2026-01-11 23:50:21.360176,0.0,25.2,1022.1,0.0,16.4
2026-01-11 23:50:23.293980,0.0,25.3,1022.1,0.0,-999.0
2026-01-11 23:50:25.290508,0.0,25.3,1022.1,0.0,16.4
2026-01-11 23:50:27.368973,0.0,25.3,1022.1,0.0,16.5
2026-01-11 23:50:29.378708,0.0,25.3,1022.1,0.0,16.6
2026-01-11 23:50:31.430541,0.0,25.3,1022.0,0.0,16.5
2026-01-11 23:50:33.291333,0.0,25.3,1022.1,0.0,16.3
2026-01-11 23:50:35.355639,0.0,25.3,1022.1,0.0,16.4
2026-01-11 23:50:37.348810,0.0,25.3,1022.1,0.0,-999.0
2026-01-11 23:50:39.411689,0.0,25.3,1022.0,0.0,16.5
2026-01-11 23:50:41.389627,0.0,25.3,1022.1,0.0,-999.0
2026-01-11 23:50:43.278877,0.0,25.3,1022.1,0.0,16.4
2026-01-11 23:50:45.323356,0.0,25.3,1022.0,0.0,-999.0
2026-01-11 23:50:47.408335,0.0,25.3,1022.1,0.0,-999.0
2026-01-11 23:50:49.396031,0.0,25.3,1022.0,0.0,16.4
2026-01-11 23:50:51.402897,0.0,25.3,1022.1,0.0,-999.0
2026-01-11 23:50:53.376207,0.0,25.3,1022.1,0.0,16.4
2026-01-11 23:50:55.406911,0.0,25.3,1022.1,0.0,-999.0
2026-01-11 23:50:57.407334,0.0,25.3,1022.4,0.0,16.5
2026-01-11 23:50:59.307747,0.0,25.3,1022.1,0.0,16.5
2026-01-11 23:51:01.458506,0.0,25.3,1022.1,0.0,16.4
2026-01-11 23:51:03.414267,0.0,25.3,1022.1,0.0,16.5
2026-01-11 23:51:05.303397,0.0,25.3,1022.1,0.0,16.5
2026-01-11 23:51:07.392168,0.0,25.3,1022.1,0.0,16.5
2026-01-11 23:51:09.407777,0.0,25.3,1022.1,0.0,-999.0
2026-01-11 23:51:11.313148,0.0,25.3,1022.0,0.0,16.6
2026-01-11 23:51:13.395751,0.0,25.3,1022.0,0.0,-999.0
2026-01-11 23:51:15.358548,0.0,25.3,1022.0,0.0,16.4
2026-01-11 23:51:17.411278,0.0,25.3,1022.1,0.0,-999.0
2026-01-11 23:51:19.395498,0.0,25.3,1022.1,0.0,16.6
2026-01-11 23:51:21.397227,0.0,25.3,1022.0,0.0,16.8
2026-01-11 23:51:23.408263,0.0,25.3,1022.0,0.0,16.6
2026-01-11 23:51:25.396518,0.0,25.3,1022.1,0.0,16.5
2026-01-11 23:51:27.417226,0.0,25.3,1022.1,0.0,16.6
2026-01-11 23:51:29.404190,0.0,25.3,1022.0,0.0,16.6
2026-01-11 23:51:31.362860,0.0,25.3,1022.3,0.0,16.6
2026-01-11 23:51:33.298576,0.0,25.3,1022.0,0.0,16.5
2026-01-11 23:51:35.392517,0.0,25.3,1022.1,0.0,-999.0
2026-01-11 23:51:37.308757,0.0,25.3,1022.1,0.0,16.6
2026-01-11 23:51:39.392902,0.0,25.3,1022.7,0.0,-999.0
2026-01-11 23:51:41.409722,0.0,25.3,1022.3,0.0,-999.0
2026-01-11 23:51:43.309060,0.0,25.3,1022.1,0.0,16.4
2026-01-11 23:51:45.304600,0.0,25.3,1022.1,0.0,-999.0
2026-01-11 23:51:47.429036,0.0,25.3,1022.1,0.0,16.5
2026-01-11 23:51:49.393128,0.0,25.3,1022.0,0.0,-999.0
2026-01-11 23:51:51.377594,0.0,25.3,1022.1,0.0,16.4
2026-01-11 23:51:53.294124,0.0,25.3,1022.3,0.0,16.5
2026-01-11 23:51:55.401787,0.0,25.3,1022.0,0.0,16.3
2026-01-11 23:51:57.286831,0.0,25.3,1022.1,0.0,16.4
2026-01-11 23:51:59.416675,0.0,25.3,1022.1,0.0,16.4
2026-01-11 23:52:01.318779,0.0,25.3,1022.1,0.0,16.5
2026-01-11 23:52:03.318747,0.0,25.3,1022.0,0.0,-999.0
2026-01-11 23:52:05.411486,0.0,25.3,1022.1,0.0,16.3
2026-01-11 23:52:07.410996,0.0,25.3,1022.0,0.0,16.3
2026-01-11 23:52:09.299275,0.0,25.3,1022.3,0.0,16.2
2026-01-11 23:52:11.406931,0.0,25.3,1022.1,0.0,-999.0
2026-01-11 23:52:13.394069,0.0,25.3,1022.1,0.0,16.3
2026-01-11 23:52:15.419614,0.0,25.3,1022.1,0.0,-999.0
2026-01-11 23:52:17.415371,0.0,25.3,1022.0,0.0,16.4
2026-01-11 23:52:19.409924,0.0,25.3,1022.0,0.0,-999.0
2026-01-11 23:52:21.425438,0.0,25.3,1022.4,0.0,16.5
2026-01-11 23:52:23.412563,0.0,25.3,1022.0,0.0,-999.0
2026-01-11 23:52:25.307559,0.0,25.3,1022.3,0.0,16.4
2026-01-11 23:52:35.298523,0.0,25.3,1022.1,0.0,16.5
2026-01-11 23:52:37.296067,0.0,25.3,1022.0,0.0,-999.0
2026-01-11 23:52:39.345383,0.0,25.3,1022.1,0.0,16.5
2026-01-11 23:52:41.357016,0.0,25.3,1022.0,0.0,-999.0
2026-01-11 23:52:43.362240,0.0,25.3,1022.4,0.0,16.4
2026-01-11 23:52:45.389951,0.0,25.3,1022.3,0.0,-999.0
2026-01-11 23:52:47.350173,0.0,25.3,1022.1,0.0,16.5
2026-01-11 23:52:49.388713,0.0,25.3,1022.3,0.0,-999.0
2026-01-11 23:52:51.420058,0.0,25.3,1022.5,0.0,16.5
2026-01-11 23:52:53.343054,0.0,25.3,1022.7,0.0,-999.0
2026-01-11 23:52:55.287683,0.0,25.3,1022.7,0.0,-999.0
2026-01-11 23:52:57.293746,0.0,25.3,1022.3,0.0,16.5
2026-01-11 23:52:59.359588,0.0,25.3,1022.5,0.0,-999.0
2026-01-11 23:53:01.303591,0.0,25.3,1022.3,0.0,16.4
2026-01-11 23:53:03.289737,0.0,25.3,1022.8,0.0,-999.0
2026-01-11 23:53:05.299011,0.0,25.3,1022.5,0.0,16.3
2026-01-11 23:53:07.351752,0.0,25.3,1022.9,0.0,-999.0
2026-01-11 23:53:09.285495,0.0,25.3,1023.1,0.0,16.2
2026-01-11 23:53:11.363593,0.0,25.3,1023.1,0.0,16.3
2026-01-11 23:53:13.311360,0.0,25.3,1022.0,0.0,16.2
2026-01-11 23:53:15.376749,0.0,25.3,1022.0,0.0,-999.0
2026-01-11 23:53:17.342810,0.0,25.3,1022.3,0.0,16.2
2026-01-11 23:53:19.300010,0.0,25.3,1022.0,0.0,-999.0
2026-01-11 23:53:21.343277,0.0,25.3,1022.1,0.0,16.2
2026-01-11 23:53:23.415240,0.0,25.3,1022.3,0.0,16.2
2026-01-11 23:53:25.288915,0.0,25.3,1022.1,0.0,16.3
2026-01-11 23:53:27.426848,0.0,25.4,1022.3,0.0,-999.0
2026-01-11 23:53:29.390860,0.0,25.3,1022.0,0.0,16.4
2026-01-11 23:53:31.325706,0.0,25.4,1022.3,0.0,-999.0
2026-01-11 23:53:33.404197,0.0,25.4,1022.4,0.0,16.4
2026-01-11 23:53:35.350149,0.0,25.4,1022.1,0.0,-999.0
2026-01-11 23:53:37.302206,0.0,25.4,1022.4,0.0,16.2
2026-01-11 23:53:39.293315,0.0,25.4,1022.5,0.0,-999.0
2026-01-11 23:53:41.324514,0.0,25.4,1023.2,0.0,16.2
2026-01-11 23:53:43.297736,0.0,25.4,1022.8,0.0,-999.0
2026-01-11 23:53:45.292864,0.0,25.4,1022.9,0.0,-999.0
2026-01-11 23:53:47.388250,0.0,25.4,1022.8,0.0,16.0
2026-01-11 23:53:49.295482,0.0,25.4,1022.7,0.0,-999.0
2026-01-11 23:53:51.418234,0.0,25.4,1023.1,0.0,16.2
2026-01-11 23:53:53.325886,0.0,25.4,1022.8,0.0,-999.0
2026-01-11 23:53:55.329777,0.0,25.5,1023.5,0.0,16.4
2026-01-11 23:53:57.401939,0.0,25.5,1024.0,0.0,16.4
2026-01-11 23:53:59.303363,0.0,25.5,1022.9,0.0,16.5
2026-01-11 23:54:01.409688,0.0,25.5,1022.9,0.0,16.3
2026-01-11 23:54:03.365684,0.0,25.5,1023.3,0.0,16.4
2026-01-11 23:54:05.424439,0.0,25.5,1023.1,0.0,16.2
2026-01-11 23:54:07.368495,0.0,25.5,1022.7,0.0,16.1
2026-01-11 23:54:09.288764,0.0,25.6,1023.3,0.0,16.0
2026-01-11 23:54:11.298235,0.0,25.5,1023.3,0.0,16.0
2026-01-11 23:54:13.347285,0.0,25.6,1023.7,0.0,15.2
2026-01-11 23:54:15.410336,0.0,25.6,1024.0,0.0,-999.0
2026-01-11 23:54:17.356482,0.0,25.6,1024.1,0.0,15.5
2026-01-11 23:54:19.431588,0.0,25.6,1022.9,0.0,-999.0
2026-01-11 23:54:21.297826,0.0,25.6,1024.3,0.0,16.2
2026-01-11 23:54:23.323258,0.0,25.6,1024.3,0.0,16.3
2026-01-11 23:54:25.400904,0.0,25.7,1023.7,0.0,16.2
2026-01-11 23:54:27.347532,0.0,25.7,1023.6,0.0,-999.0
2026-01-11 23:54:29.413918,0.0,25.7,1024.0,0.0,16.2
2026-01-11 23:54:31.362759,0.0,25.7,1024.1,0.0,15.4
2026-01-11 23:54:33.426087,0.0,25.7,1024.1,0.0,15.7
2026-01-11 23:54:35.376001,0.0,25.7,1023.9,0.0,16.3
2026-01-11 23:54:37.332084,0.0,25.8,1023.9,0.0,16.2
2026-01-11 23:54:39.399056,0.0,25.8,1024.3,0.0,16.2
2026-01-11 23:54:41.354913,0.0,25.8,1024.4,0.0,-999.0
2026-01-11 23:54:43.299436,0.0,25.8,1023.7,0.0,16.3
2026-01-11 23:54:45.358524,0.0,25.8,1024.1,0.0,-999.0
2026-01-11 23:54:47.423870,0.0,25.8,1024.3,0.0,16.3
2026-01-11 23:54:49.385772,0.0,25.8,1025.7,0.0,-999.0
2026-01-11 23:54:51.294802,0.0,25.8,1026.4,0.0,16.2
2026-01-11 23:54:53.400932,0.0,25.8,1026.4,0.0,-999.0
2026-01-11 23:54:55.346477,0.0,25.8,1026.4,0.0,16.2
2026-01-11 23:54:57.299540,0.0,25.8,1026.4,0.0,-999.0
2026-01-11 23:54:59.369690,0.0,25.8,1026.4,0.0,16.2
2026-01-11 23:55:01.302376,0.0,25.8,1026.4,0.0,-999.0
2026-01-11 23:55:03.491895,0.0,25.8,1026.4,0.0,-999.0
2026-01-11 23:55:05.333610,0.0,25.8,1026.4,0.0,-999.0
2026-01-11 23:55:07.306629,0.0,25.8,1026.4,0.0,16.2
2026-01-11 23:55:09.358911,0.0,25.8,1026.4,0.0,16.1
2026-01-11 23:55:11.415186,0.0,25.8,1026.4,0.0,16.2
2026-01-11 23:55:13.375147,0.0,25.8,1026.7,0.0,16.2
2026-01-11 23:55:15.357243,0.0,25.8,1026.4,0.0,16.2
2026-01-11 23:55:17.384244,0.0,25.8,1026.9,0.0,16.1
2026-01-11 23:55:19.374136,0.0,25.8,1026.8,0.0,-999.0
2026-01-11 23:55:21.397656,0.0,25.8,1026.9,0.0,16.2
2026-01-11 23:55:23.353916,0.0,25.8,1026.9,0.0,16.1
2026-01-11 23:55:25.420404,0.0,25.8,1027.3,0.0,16.1
2026-01-11 23:55:27.370636,0.0,25.8,1027.2,0.0,16.1
2026-01-11 23:55:29.325863,0.0,25.8,1027.3,0.0,16.2
2026-01-11 23:55:31.298763,0.0,25.8,1027.6,0.0,-999.0
2026-01-11 23:55:33.299427,0.0,25.8,1027.7,0.0,16.2
2026-01-11 23:55:35.410773,0.0,25.8,1027.9,0.0,-999.0
2026-01-11 23:55:37.363574,0.0,25.8,1028.0,0.0,-999.0
2026-01-11 23:55:39.427980,0.0,25.8,1028.0,0.0,16.2
2026-01-11 23:55:41.356581,0.0,25.8,1027.9,0.0,-999.0
2026-01-11 23:55:43.300739,0.0,25.8,1028.5,0.0,16.2
2026-01-11 23:55:45.347308,0.0,25.8,1028.1,0.0,-999.0
2026-01-11 23:55:47.293645,0.0,25.8,1028.3,0.0,16.3
2026-01-11 23:55:49.401862,0.0,25.8,1028.3,0.0,-999.0
2026-01-11 23:55:51.298011,0.0,25.8,1028.3,0.0,16.2
2026-01-11 23:55:53.306631,0.0,25.8,1028.3,0.0,16.1
2026-01-11 23:55:55.380359,0.0,25.8,1028.8,0.0,16.2
2026-01-11 23:55:57.339115,0.0,25.8,1028.9,0.0,15.9
2026-01-11 23:55:59.395492,0.0,25.8,1028.8,0.0,16.2
2026-01-11 23:56:01.296507,0.0,25.8,1028.9,0.0,16.2
2026-01-11 23:56:03.419308,0.0,25.8,1028.8,0.0,-999.0
2026-01-11 23:56:05.366688,0.0,25.8,1029.1,0.0,16.2
2026-01-11 23:56:07.301430,0.0,25.8,1028.9,0.0,-999.0
2026-01-11 23:56:09.297034,0.0,25.8,1029.2,0.0,16.2
2026-01-11 23:56:11.334312,0.0,25.8,1029.5,0.0,-999.0
2026-01-11 23:56:13.400329,0.0,25.8,1029.5,0.0,16.2
2026-01-11 23:56:15.303081,0.0,25.8,1029.3,0.0,-999.0
2026-01-11 23:56:17.299928,0.0,25.8,1029.5,0.0,16.2
2026-01-11 23:56:19.370000,0.0,25.8,1029.3,0.0,-999.0
2026-01-11 23:56:21.402481,0.0,25.8,1029.3,0.0,16.1
2026-01-11 23:56:23.391208,0.0,25.8,1029.1,0.0,16.1
2026-01-11 23:56:25.335703,0.0,25.8,1029.5,0.0,16.2
2026-01-11 23:56:27.401872,0.0,25.8,1029.6,0.0,16.0
2026-01-11 23:56:29.297864,0.0,25.8,1029.6,0.0,16.1
2026-01-11 23:56:31.311422,0.0,25.8,1029.6,0.0,16.2
2026-01-11 23:56:33.366380,0.0,25.8,1029.7,0.0,16.1
2026-01-11 23:56:35.294486,0.0,25.8,1029.2,0.0,16.1
2026-01-11 23:56:37.309724,0.0,25.8,1029.1,0.0,16.2
2026-01-11 23:56:39.300534,0.0,25.8,1029.7,0.0,16.1
2026-01-11 23:56:41.423881,0.0,25.8,1029.6,0.0,-999.0
2026-01-11 23:56:43.352956,0.0,25.8,1029.6,0.0,16.2
2026-01-11 23:56:45.368574,0.0,25.8,1029.5,0.0,-999.0
2026-01-11 23:56:47.301750,0.0,25.8,1029.3,0.0,16.2
2026-01-11 23:56:49.322051,0.0,25.8,1029.6,0.0,-999.0
2026-01-11 23:56:51.394972,0.0,25.8,1029.6,0.0,16.2
2026-01-11 23:56:53.293415,0.0,25.8,1029.3,0.0,-999.0
2026-01-11 23:56:55.303522,0.0,25.8,1029.7,0.0,16.2
2026-01-11 23:56:57.319741,0.0,25.8,1029.5,0.0,-999.0
2026-01-11 23:56:59.331213,0.0,25.8,1029.5,0.0,16.2
2026-01-11 23:57:01.374824,0.0,25.8,1029.3,0.0,-999.0
2026-01-11 23:57:03.303621,0.0,25.8,1029.7,0.0,16.1
2026-01-11 23:57:05.401761,0.0,25.8,1029.6,0.0,-999.0
2026-01-11 23:57:07.304930,0.0,25.8,1029.6,0.0,16.2
2026-01-11 23:57:09.415139,0.0,25.8,1029.6,0.0,-999.0
2026-01-11 23:57:11.364930,0.0,25.8,1029.5,0.0,16.1
2026-01-11 23:57:13.423071,0.0,25.8,1029.5,0.0,-999.0
