timestamp,esp_ts_ms,vessel_o3_pct,cell_temp_c,pressure_mbar,room_o3_ppm,vessel_temp_c,power_target,power_actual,wiper_v
1969-12-31 19:06:54.948000,414948,0.0,20.5,1030.7,0.0,14.2,0,0.3,0.09
1969-12-31 19:06:56.948000,416948,0.0,20.5,1030.7,0.0,14.1,0,0.0,0.081
1969-12-31 19:06:58.948000,418948,0.0,20.5,1030.7,0.0,-999.0,0,0.5,0.095
1969-12-31 19:07:00.948000,420948,0.0,20.5,1030.7,0.0,14.2,0,0.6,0.098
1969-12-31 19:07:02.948000,422948,0.0,20.5,1030.7,0.0,14.2,0,0.3,0.09
1969-12-31 19:07:04.948000,424948,0.0,20.5,1030.8,0.0,14.2,0,0.6,0.099
1969-12-31 19:07:06.948000,426948,0.0,20.5,1030.9,0.0,-999.0,0,0.3,0.09
1969-12-31 19:07:08.948000,428948,0.0,20.6,1030.7,0.0,-999.0,0,0.3,0.091
1969-12-31 19:07:10.948000,430948,0.0,20.6,1030.7,0.0,-999.0,0,0.4,0.093
1969-12-31 19:07:12.948000,432948,0.0,20.6,1030.7,0.0,14.2,0,0.3,0.091
1969-12-31 19:07:14.948000,434948,0.0,20.6,1030.7,0.0,-999.0,0,0.4,0.093
1969-12-31 19:07:16.948000,436948,0.0,20.7,1030.7,0.0,14.2,0,0.4,0.092
1969-12-31 19:07:18.948000,438948,0.0,20.7,1030.7,0.0,-999.0,0,0.0,0.08
1969-12-31 19:07:20.948000,440948,0.0,20.7,1030.7,0.0,14.2,0,0.4,0.093
1969-12-31 19:07:22.948000,442948,0.0,20.8,1030.7,0.0,-999.0,0,0.3,0.091
1969-12-31 19:07:24.948000,444948,0.0,20.8,1030.7,0.0,14.2,0,0.3,0.09
1969-12-31 19:07:26.948000,446948,0.0,20.8,1030.7,0.0,-999.0,0,0.8,0.107
1969-12-31 19:07:28.958000,448958,0.0,20.8,1030.7,0.0,14.2,0,0.8,0.106
1969-12-31 19:07:30.948000,450948,0.0,20.8,1030.7,0.0,-999.0,0,0.6,0.099
1969-12-31 19:07:32.958000,452958,0.0,20.9,1030.8,0.0,14.2,0,0.2,0.088
1969-12-31 19:07:34.948000,454948,0.0,20.9,1030.7,0.0,-999.0,12,12.4,0.469
1969-12-31 19:07:36.958000,456958,0.0,20.9,1030.7,0.0,14.1,33,34.1,1.152
1969-12-31 19:07:38.958000,458958,0.0,20.9,1030.7,0.0,-999.0,50,50.5,1.667
1969-12-31 19:07:40.958000,460958,0.0,20.9,1030.7,0.0,14.2,50,50.2,1.657
1969-12-31 19:07:42.958000,462958,0.0,20.9,1030.7,0.0,-999.0,50,49.9,1.648
1969-12-31 19:07:44.958000,464958,0.0,20.9,1030.7,0.0,-999.0,50,50.1,1.652
1969-12-31 19:07:46.958000,466958,0.0,20.9,1030.7,0.0,-999.0,50,50.4,1.663
1969-12-31 19:07:48.958000,468958,0.0,20.9,1030.7,0.0,14.2,50,50.2,1.655
1969-12-31 19:07:50.958000,470958,0.0,20.9,1030.7,0.0,14.1,50,50.3,1.658
1969-12-31 19:07:52.958000,472958,0.0,20.9,1030.7,0.0,-999.0,50,50.6,1.669
1969-12-31 19:07:54.958000,474958,0.0,20.9,1030.7,0.0,-999.0,50,50.3,1.658
1969-12-31 19:07:56.958000,476958,0.0,20.9,1030.7,0.0,14.2,50,50.3,1.66
1969-12-31 19:07:58.958000,478958,0.0,20.9,1030.7,0.0,14.2,50,50.1,1.653
1969-12-31 19:08:00.958000,480958,0.0,20.9,1030.7,0.0,14.2,50,49.6,1.638
1969-12-31 19:08:02.958000,482958,0.0,20.9,1030.7,0.0,14.1,50,50.1,1.654
1969-12-31 19:08:04.958000,484958,0.0,20.9,1030.7,0.0,14.2,50,51.1,1.683
1969-12-31 19:08:06.958000,486958,0.0,20.9,1030.7,0.0,14.2,50,49.9,1.648
1969-12-31 19:08:08.958000,488958,0.0,20.9,1030.7,0.0,14.2,49,50.5,1.665
1969-12-31 19:08:10.958000,490958,0.0,20.9,1030.7,0.0,14.2,50,50.6,1.669
1969-12-31 19:08:12.958000,492958,0.0,20.9,1030.7,0.0,-999.0,50,50.2,1.657
1969-12-31 19:08:14.958000,494958,0.0,20.9,1030.7,0.0,14.2,50,50.4,1.664
1969-12-31 19:08:16.958000,496958,0.0,20.9,1030.7,0.0,14.2,50,50.1,1.654
1969-12-31 19:08:18.958000,498958,0.0,20.9,1030.7,0.0,14.2,50,49.8,1.643
1969-12-31 19:08:20.958000,500958,0.0,20.9,1030.7,0.0,-999.0,50,49.8,1.644
1969-12-31 19:08:22.958000,502958,0.0,20.9,1030.7,0.0,14.2,50,50.5,1.666
1969-12-31 19:08:24.958000,504958,0.0,20.9,1030.7,0.0,-999.0,50,49.9,1.648
1969-12-31 19:08:26.958000,506958,0.0,20.9,1030.7,0.0,14.2,50,50.1,1.654
