timestamp,esp_ts_ms,vessel_o3_pct,cell_temp_c,pressure_mbar,room_o3_ppm,vessel_temp_c,power_target,power_actual,wiper_v
2026-01-23 20:38:59.166000,207468,0.01,23.8,1022.0,0.0,-999.0,0,0.0,0.0
2026-01-23 20:39:01.166000,209468,0.01,23.8,1022.0,0.0,-999.0,0,0.0,0.0
