timestamp,esp_ts_ms,vessel_o3_pct,cell_temp_c,pressure_mbar,room_o3_ppm,vessel_temp_c,power_target,power_actual,wiper_v
2026-01-23 21:05:25.290000,561128,0.0,27.4,1021.7,0.0,-999.0,0,0.0,0.072
