pc_timestamp,esp_timestamp_ms,ozone_wt_pct,temperature_c,pressure_mbar,sample_pdv_v,ref_pdv_v
2025-12-10T17:38:25.303143,3606811,0.21,35.1,1011.6,1.39979,1.27535
2025-12-10T17:38:35.314013,3616811,0.21,35.1,1011.7,1.40001,1.27556
2025-12-10T17:38:45.302734,3626811,0.21,35.1,1012.0,1.40024,1.27574
2025-12-10T17:38:55.386312,3636811,0.21,35.1,1012.3,1.40046,1.27596
2025-12-10T17:39:05.320282,3646821,0.21,35.1,1012.0,1.40069,1.27615
2025-12-10T17:39:15.313317,3656811,0.21,35.1,1012.1,1.40091,1.27636
2025-12-10T17:39:25.302207,3666811,0.21,35.1,1011.5,1.40113,1.27654
2025-12-10T17:39:35.332636,3676811,0.21,35.1,1011.6,1.40136,1.27674
2025-12-10T17:39:45.363307,3686821,0.21,35.1,1011.7,1.40158,1.27692
2025-12-10T17:39:55.304659,3696821,0.21,35.1,1011.2,1.4018,1.27712
2025-12-10T17:40:05.377573,3706821,0.21,35.1,1012.0,1.40202,1.27732
2025-12-10T17:40:15.421196,3716821,0.21,35.1,1010.8,1.40223,1.27751
2025-12-10T17:40:25.358248,3726821,0.21,35.1,1011.2,1.40245,1.2777
2025-12-10T17:40:35.317339,3736820,0.21,35.1,1010.0,1.40267,1.27788
2025-12-10T17:40:45.328514,3746821,0.21,35.1,1010.8,1.40288,1.27808
2025-12-10T17:40:55.312665,3756820,0.21,35.1,1010.1,1.40309,1.27825
2025-12-10T17:41:05.322222,3766821,0.21,35.1,1010.5,1.40329,1.27842
2025-12-10T17:41:15.311495,3776820,0.21,35.1,1009.5,1.40351,1.27864
2025-12-10T17:41:25.342362,3786821,0.21,35.1,1010.3,1.40372,1.27883
2025-12-10T17:41:35.324955,3796821,0.21,35.1,1009.6,1.40392,1.27899
2025-12-10T17:41:45.323158,3806821,0.21,35.1,1009.5,1.40412,1.27918
2025-12-10T17:41:55.335056,3816821,0.21,35.1,1009.5,1.40432,1.27935
2025-12-10T17:42:05.320877,3826821,0.21,35.1,1009.6,1.40453,1.27953
2025-12-10T17:42:15.323573,3836821,0.21,35.1,1009.6,1.40475,1.27971
2025-12-10T17:42:25.316528,3846821,0.21,35.1,1009.5,1.40493,1.27988
2025-12-10T17:42:35.315485,3856821,0.21,35.1,1009.5,1.40513,1.28004
2025-12-10T17:42:45.428173,3866821,0.21,35.1,1009.5,1.40534,1.28024
2025-12-10T17:42:55.316246,3876821,0.21,35.1,1009.5,1.40553,1.2804
2025-12-10T17:43:05.325818,3886821,0.21,35.2,1009.6,1.40573,1.28057
2025-12-10T17:43:15.316324,3896821,0.21,35.2,1009.5,1.40592,1.28074
2025-12-10T17:43:25.321229,3906821,0.21,35.2,1009.6,1.4061,1.28091
2025-12-10T17:43:35.326724,3916821,0.21,35.2,1009.5,1.40629,1.28107
2025-12-10T17:43:45.322124,3926821,0.21,35.2,1009.6,1.4065,1.28125
2025-12-10T17:43:55.365707,3936821,0.21,35.2,1009.6,1.40666,1.28142
2025-12-10T17:44:05.329592,3946821,0.21,35.2,1009.6,1.40688,1.28156
2025-12-10T17:44:15.343085,3956821,0.21,35.3,1009.6,1.40705,1.28175
2025-12-10T17:44:25.317968,3966821,0.21,35.3,1009.9,1.40723,1.2819
2025-12-10T17:44:35.318203,3976821,0.21,35.3,1009.7,1.40743,1.28209
2025-12-10T17:44:45.362228,3986821,0.21,35.3,1010.1,1.40761,1.28222
2025-12-10T17:44:55.318507,3996821,0.21,35.3,1009.9,1.40779,1.2824
2025-12-10T17:45:05.414835,4006821,0.21,35.3,1009.6,1.40797,1.28256
2025-12-10T17:45:15.322734,4016821,0.21,35.4,1009.9,1.40815,1.28272
2025-12-10T17:45:25.330726,4026820,0.21,35.4,1010.0,1.40834,1.28288
2025-12-10T17:45:35.416526,4036821,0.21,35.4,1012.0,1.40853,1.28303
2025-12-10T17:45:45.356039,4046821,0.21,35.4,1010.3,1.4087,1.28319
2025-12-10T17:45:55.336521,4056821,0.21,35.5,1010.1,1.40888,1.28334
2025-12-10T17:46:05.382574,4066821,0.21,35.5,1011.3,1.40906,1.28351
2025-12-10T17:46:15.320405,4076821,0.21,35.5,1011.2,1.40923,1.28366
2025-12-10T17:46:25.325752,4086821,0.21,35.5,1011.3,1.40941,1.28381
2025-12-10T17:46:35.434701,4096821,0.21,35.5,1011.1,1.40957,1.28395
2025-12-10T17:46:45.339486,4106821,0.21,35.5,1011.2,1.40975,1.28411
2025-12-10T17:46:55.335945,4116821,0.21,35.5,1011.1,1.40993,1.28427
2025-12-10T17:47:05.383115,4126821,0.21,35.5,1010.9,1.41009,1.2844
2025-12-10T17:47:20.908041,4136820,0.21,35.6,1011.5,1.41025,1.28454
2025-12-10T17:47:25.320543,4146821,0.21,35.6,1011.2,1.41041,1.28468
2025-12-10T17:47:35.341498,4156821,0.21,35.6,1011.2,1.41058,1.28483
2025-12-10T17:47:45.320508,4166821,0.21,35.6,1010.7,1.41075,1.28498
2025-12-10T17:47:55.323643,4176821,0.21,35.6,1011.2,1.4109,1.28511
2025-12-10T17:48:05.423044,4186821,0.21,35.6,1011.9,1.41108,1.28526
2025-12-10T17:48:15.339116,4196821,0.21,35.6,1011.7,1.41123,1.28539
2025-12-10T17:48:25.342965,4206821,0.21,35.6,1011.5,1.41138,1.28554
2025-12-10T17:48:35.321072,4216821,0.21,35.6,1010.9,1.41155,1.28568
2025-12-10T17:48:45.347172,4226821,0.21,35.6,1010.8,1.41173,1.28582
2025-12-10T17:48:55.313457,4236821,0.21,35.6,1011.3,1.41188,1.28597
2025-12-10T17:49:05.334151,4246821,0.21,35.6,1010.8,1.41203,1.2861
2025-12-10T17:49:15.338953,4256821,0.21,35.6,1011.2,1.41218,1.28622
2025-12-10T17:49:25.394862,4266821,0.21,35.6,1010.8,1.41235,1.28637
2025-12-10T17:49:35.411319,4276821,0.21,35.6,1011.1,1.41251,1.28651
2025-12-10T17:49:45.337916,4286820,0.21,35.6,1010.7,1.41266,1.28664
2025-12-10T17:49:55.360866,4296831,0.21,35.6,1010.9,1.41281,1.28677
2025-12-10T17:50:05.402506,4306831,0.21,35.6,1010.8,1.41298,1.28693
2025-12-10T17:50:15.342464,4316831,0.21,35.6,1010.5,1.41312,1.28704
2025-12-10T17:50:25.415530,4326831,0.21,35.6,1010.7,1.41327,1.28718
2025-12-10T17:50:35.358583,4336831,0.21,35.6,1010.9,1.41343,1.2873
2025-12-10T17:50:45.339354,4346831,0.21,35.6,1010.8,1.41358,1.28744
2025-12-10T17:50:55.377255,4356831,0.21,35.6,1011.3,1.41373,1.28755
2025-12-10T17:51:05.335079,4366831,0.21,35.6,1010.5,1.41386,1.28769
2025-12-10T17:51:15.343836,4376831,0.21,35.6,1010.5,1.41402,1.28783
2025-12-10T17:51:25.336369,4386831,0.21,35.6,1010.7,1.41416,1.28795
2025-12-10T17:51:35.453775,4396831,0.21,35.6,1010.9,1.41429,1.28808
2025-12-10T17:51:45.349425,4406831,0.21,35.6,1010.9,1.41444,1.28818
2025-12-10T17:51:55.390223,4416831,0.21,35.6,1010.8,1.4146,1.28833
2025-12-10T17:52:05.343056,4426831,0.21,35.6,1010.8,1.41471,1.28843
2025-12-10T17:52:15.335118,4436830,0.21,35.6,1010.1,1.41485,1.28857
2025-12-10T17:52:25.379372,4446831,0.21,35.6,1011.1,1.415,1.28868
2025-12-10T17:52:35.355913,4456831,0.21,35.6,1010.5,1.41514,1.28882
2025-12-10T17:52:45.334394,4466831,0.21,35.6,1010.0,1.41528,1.28891
2025-12-10T17:52:55.342002,4476831,0.21,35.6,1010.7,1.41539,1.28905
2025-12-10T17:53:05.407689,4486831,0.21,35.6,1010.3,1.41554,1.28915
2025-12-10T17:53:15.341065,4496831,0.21,35.6,1011.2,1.41568,1.28928
2025-12-10T17:53:25.333921,4506831,0.21,35.6,1010.4,1.41581,1.28937
2025-12-10T17:53:35.339064,4516831,0.21,35.6,1010.8,1.41593,1.28949
2025-12-10T17:53:45.337276,4526831,0.21,35.6,1010.7,1.41606,1.2896
2025-12-10T17:53:55.353060,4536831,0.21,35.6,1011.1,1.41621,1.28971
2025-12-10T17:54:05.338632,4546831,0.21,35.6,1010.8,1.41633,1.28983
2025-12-10T17:54:15.336010,4556830,0.21,35.6,1010.4,1.41648,1.28995
2025-12-10T17:54:25.344042,4566831,0.21,35.6,1010.4,1.4166,1.29006
2025-12-10T17:54:35.367876,4576831,0.21,35.6,1010.4,1.41673,1.29018
2025-12-10T17:54:45.355145,4586831,0.21,35.6,1010.5,1.41685,1.29029
2025-12-10T17:54:55.390310,4596831,0.21,35.6,1010.1,1.41698,1.2904
2025-12-10T17:55:05.340570,4606831,0.21,35.6,1010.4,1.41711,1.29051
2025-12-10T17:55:15.354799,4616831,0.21,35.6,1010.7,1.41724,1.29062
2025-12-10T17:55:25.428351,4626831,0.21,35.6,1010.3,1.41735,1.29072
2025-12-10T17:55:35.343206,4636831,0.21,35.6,1010.7,1.41748,1.29084
2025-12-10T17:55:45.417291,4646831,0.21,35.6,1010.1,1.41759,1.29094
2025-12-10T17:55:55.342637,4656831,0.21,35.6,1010.4,1.41773,1.29104
2025-12-10T17:56:05.425992,4666831,0.21,35.6,1010.7,1.41784,1.29115
2025-12-10T17:56:15.341681,4676831,0.21,35.6,1010.4,1.41797,1.29125
2025-12-10T17:56:25.346107,4686831,0.21,35.6,1010.0,1.41807,1.29135
2025-12-10T17:56:35.413561,4696830,0.21,35.6,1010.4,1.41821,1.29146
2025-12-10T17:56:45.345034,4706830,0.21,35.6,1010.3,1.4183,1.29155
2025-12-10T17:56:55.424594,4716831,0.21,35.6,1010.0,1.41843,1.29167
2025-12-10T17:57:05.359925,4726831,0.21,35.6,1010.3,1.41854,1.29176
2025-12-10T17:57:15.405992,4736831,0.21,35.6,1009.9,1.41867,1.29186
2025-12-10T17:57:25.515307,4746831,0.21,35.6,1010.0,1.41879,1.29197
2025-12-10T17:57:35.366344,4756831,0.21,35.6,1009.9,1.41889,1.29205
2025-12-10T17:57:45.339367,4766831,0.21,35.7,1010.4,1.41899,1.29214
2025-12-10T17:57:55.349438,4776831,0.21,35.7,1010.4,1.41911,1.29224
2025-12-10T17:58:05.363536,4786831,0.21,35.7,1010.0,1.41921,1.29232
2025-12-10T17:58:15.502834,4796831,0.21,35.7,1010.0,1.41931,1.29243
2025-12-10T17:58:25.449164,4806830,0.21,35.7,1010.5,1.41943,1.29251
2025-12-10T17:58:35.390741,4816831,0.21,35.7,1010.0,1.41953,1.2926
2025-12-10T17:58:45.524342,4826830,0.21,35.7,1010.1,1.41964,1.29271
2025-12-10T17:58:55.367385,4836830,0.21,35.7,1010.5,1.41974,1.29278
2025-12-10T17:59:05.446804,4846831,0.21,35.7,1010.4,1.41984,1.29288
2025-12-10T17:59:15.405433,4856831,0.21,35.8,1010.4,1.41995,1.29297
2025-12-10T17:59:25.359497,4866830,0.21,35.8,1010.4,1.42003,1.29306
2025-12-10T17:59:35.457727,4876830,0.21,35.8,1010.5,1.42014,1.29314
2025-12-10T17:59:45.369443,4886831,0.21,35.8,1010.5,1.42023,1.29322
2025-12-10T17:59:55.341417,4896831,0.21,35.8,1010.1,1.42033,1.29329
2025-12-10T18:00:05.469169,4906830,0.21,35.8,1010.1,1.42043,1.29338
2025-12-10T18:00:15.392695,4916841,0.21,35.8,1010.3,1.42051,1.29346
2025-12-10T18:00:25.390428,4926841,0.21,35.9,1010.1,1.42062,1.29355
2025-12-10T18:00:35.415061,4936840,0.21,35.9,1009.9,1.42068,1.29362
2025-12-10T18:00:45.547154,4946840,0.21,35.9,1010.0,1.4208,1.29369
2025-12-10T18:01:08.925696,4956840,0.21,35.9,1010.1,1.42089,1.29377
2025-12-10T18:01:09.038062,4966840,0.21,35.9,1010.5,1.42097,1.29386
2025-12-10T18:01:15.367786,4976841,0.21,35.9,1010.1,1.42107,1.29393
2025-12-10T18:01:25.372751,4986841,0.21,35.9,1009.7,1.42115,1.294
2025-12-10T18:01:35.360623,4996841,0.21,35.9,1009.7,1.42123,1.29407
2025-12-10T18:01:45.352887,5006841,0.21,36.0,1009.9,1.42131,1.29414
2025-12-10T18:01:55.382932,5016841,0.21,36.0,1009.7,1.42139,1.2942
2025-12-10T18:02:05.427250,5026840,0.21,36.0,1009.7,1.42146,1.29426
2025-12-10T18:02:15.374577,5036841,0.21,36.0,1009.7,1.42155,1.29434
2025-12-10T18:02:25.491268,5046840,0.21,36.0,1009.9,1.42162,1.29441
2025-12-10T18:02:35.379328,5056841,0.21,36.0,1009.6,1.42169,1.29447
2025-12-10T18:02:45.357695,5066841,0.21,36.0,1009.3,1.42175,1.2945
2025-12-10T18:02:55.355006,5076841,0.21,36.0,1009.3,1.42182,1.29458
2025-12-10T18:03:05.367980,5086841,0.21,36.0,1009.3,1.42188,1.29462
2025-12-10T18:03:15.362567,5096841,0.21,36.0,1009.3,1.42196,1.29467
2025-12-10T18:03:25.418940,5106841,0.21,36.0,1009.5,1.42201,1.29472
2025-12-10T18:03:35.410507,5116841,0.21,36.0,1009.5,1.42206,1.29476
2025-12-10T18:03:45.461393,5126840,0.21,36.0,1009.3,1.42213,1.29482
2025-12-10T18:03:55.360867,5136841,0.21,36.0,1009.5,1.42218,1.29488
2025-12-10T18:04:05.365745,5146841,0.21,36.1,1009.5,1.42221,1.29488
2025-12-10T18:04:15.360160,5156841,0.21,36.1,1009.3,1.42226,1.29493
2025-12-10T18:04:25.393344,5166840,0.21,36.1,1009.5,1.42231,1.29498
2025-12-10T18:04:35.397573,5176841,0.21,36.1,1009.5,1.42233,1.29498
2025-12-10T18:04:45.447579,5186844,0.21,36.1,1009.6,1.42236,1.29501
2025-12-10T18:04:55.360223,5196841,0.2,36.1,1009.7,1.42237,1.29502
2025-12-10T18:05:05.425629,5206841,0.2,36.1,1009.5,1.42239,1.29501
2025-12-10T18:05:15.371261,5216841,0.2,36.1,1009.5,1.42239,1.29504
2025-12-10T18:05:25.370114,5226840,0.2,36.1,1009.5,1.42246,1.29507
2025-12-10T18:05:35.366350,5236841,0.2,36.1,1009.5,1.4225,1.29513
2025-12-10T18:05:45.385185,5246841,0.2,36.1,1009.9,1.42258,1.29519
2025-12-10T18:05:55.404419,5256841,0.2,36.1,1009.9,1.42265,1.29526
2025-12-10T18:06:05.400451,5266841,0.2,36.1,1009.9,1.42275,1.29533
2025-12-10T18:06:15.365555,5276841,0.2,36.1,1010.0,1.42284,1.29541
2025-12-10T18:06:25.386410,5286841,0.2,36.1,1010.1,1.42291,1.29549
2025-12-10T18:06:35.359592,5296841,0.2,36.1,1010.0,1.42299,1.29556
2025-12-10T18:06:45.361541,5306841,0.2,36.1,1009.9,1.42307,1.29561
2025-12-10T18:06:55.380988,5316841,0.2,36.1,1010.4,1.42314,1.29568
2025-12-10T18:07:05.375734,5326841,0.2,36.1,1010.8,1.42322,1.29574
2025-12-10T18:07:15.390828,5336841,0.2,36.1,1010.3,1.42328,1.29579
2025-12-10T18:07:25.381018,5346840,0.2,36.1,1010.1,1.42337,1.29586
2025-12-10T18:07:35.372136,5356841,0.2,36.1,1009.9,1.42344,1.29594
2025-12-10T18:07:45.389553,5366840,0.2,36.1,1009.9,1.42351,1.29601
2025-12-10T18:07:55.382237,5376841,0.2,36.1,1010.3,1.42358,1.29605
2025-12-10T18:08:05.411523,5386840,0.2,36.1,1010.3,1.42368,1.29613
2025-12-10T18:08:15.385083,5396841,0.2,36.1,1010.5,1.42373,1.29619
2025-12-10T18:08:25.466589,5406840,0.2,36.1,1010.4,1.4238,1.29625
2025-12-10T18:08:35.401050,5416841,0.2,36.1,1010.1,1.42388,1.29631
2025-12-10T18:08:45.405052,5426841,0.2,36.1,1010.7,1.42394,1.29636
2025-12-10T18:08:55.409368,5436841,0.2,36.1,1010.8,1.42401,1.29644
2025-12-10T18:09:05.358040,5446841,0.2,36.1,1010.0,1.42409,1.29649
2025-12-10T18:09:15.405087,5456841,0.2,36.1,1009.9,1.42416,1.29655
2025-12-10T18:09:25.389470,5466859,0.2,36.1,1010.3,1.42424,1.29663
2025-12-10T18:09:35.380072,5476841,0.2,36.1,1010.0,1.4243,1.29668
2025-12-10T18:09:45.375822,5486841,0.2,36.1,1009.9,1.42438,1.29673
2025-12-10T18:09:55.377466,5496841,0.2,36.1,1009.7,1.42443,1.29678
2025-12-10T18:10:05.417204,5506841,0.2,36.1,1010.1,1.42449,1.29685
2025-12-10T18:10:15.390711,5516841,0.2,36.1,1010.0,1.42456,1.2969
2025-12-10T18:10:25.397460,5526841,0.2,36.1,1010.0,1.42463,1.29695
2025-12-10T18:10:35.364822,5536841,0.2,36.1,1009.7,1.42467,1.29702
2025-12-10T18:10:45.366524,5546841,0.2,36.1,1010.4,1.42477,1.29708
2025-12-10T18:10:55.458022,5556851,0.2,36.1,1010.0,1.42481,1.29712
2025-12-10T18:11:05.395123,5566851,0.2,36.1,1010.1,1.42489,1.29718
2025-12-10T18:11:15.398172,5576851,0.2,36.1,1009.7,1.42495,1.29723
2025-12-10T18:11:25.421032,5586852,0.2,36.1,1009.7,1.42501,1.2973
2025-12-10T18:11:35.380258,5596851,0.2,36.1,1009.7,1.42508,1.29734
2025-12-10T18:11:45.374918,5606851,0.2,36.1,1010.0,1.42515,1.2974
2025-12-10T18:11:55.396322,5616851,0.2,36.1,1010.3,1.42521,1.29746
2025-12-10T18:12:05.376260,5626851,0.2,36.1,1009.7,1.42527,1.29751
2025-12-10T18:12:15.380807,5636851,0.2,36.1,1009.9,1.42533,1.29756
2025-12-10T18:12:25.437388,5646851,0.2,36.1,1009.9,1.42538,1.29762
2025-12-10T18:12:35.406185,5656851,0.2,36.1,1009.7,1.42545,1.29767
2025-12-10T18:12:45.378670,5666851,0.2,36.1,1009.5,1.42549,1.29772
2025-12-10T18:12:55.391909,5676851,0.2,36.1,1009.6,1.42555,1.29777
2025-12-10T18:13:05.377651,5686851,0.2,36.1,1009.7,1.42562,1.29782
2025-12-10T18:13:15.425866,5696851,0.2,36.1,1009.9,1.42568,1.29787
2025-12-10T18:13:25.376579,5706851,0.2,36.1,1009.6,1.42573,1.29792
2025-12-10T18:13:35.378126,5716851,0.2,36.1,1010.0,1.42577,1.29795
2025-12-10T18:13:45.447704,5726851,0.2,36.1,1009.6,1.42585,1.29801
2025-12-10T18:13:55.384286,5736851,0.2,36.1,1009.6,1.42588,1.29806
2025-12-10T18:14:05.440070,5746851,0.2,36.1,1009.5,1.42595,1.29809
2025-12-10T18:14:15.377202,5756851,0.2,36.1,1009.6,1.42599,1.29815
2025-12-10T18:14:25.433007,5766851,0.2,36.1,1009.6,1.42605,1.2982
2025-12-10T18:14:35.389087,5776851,0.2,36.1,1009.7,1.42611,1.29824
2025-12-10T18:14:45.389011,5786851,0.2,36.1,1009.5,1.42616,1.29828
2025-12-10T18:14:55.418160,5796851,0.2,36.1,1009.6,1.4262,1.29833
2025-12-10T18:15:05.399653,5806851,0.2,36.1,1009.5,1.42626,1.29837
2025-12-10T18:15:15.402032,5816851,0.2,36.1,1009.5,1.42631,1.2984
2025-12-10T18:15:25.411320,5826851,0.2,36.1,1009.6,1.42637,1.29846
2025-12-10T18:15:35.381089,5836851,0.2,36.1,1009.5,1.4264,1.29851
2025-12-10T18:15:45.447875,5846851,0.2,36.1,1009.5,1.42645,1.29854
2025-12-10T18:15:55.384797,5856851,0.2,36.1,1009.5,1.4265,1.29859
2025-12-10T18:16:05.408601,5866851,0.2,36.1,1009.5,1.42656,1.29863
2025-12-10T18:16:15.401425,5876851,0.2,36.1,1009.6,1.42661,1.29866
2025-12-10T18:16:25.426814,5886851,0.2,36.1,1009.6,1.42664,1.29869
2025-12-10T18:16:35.379909,5896851,0.2,36.1,1009.7,1.42671,1.29875
2025-12-10T18:16:47.554087,5906851,0.2,36.1,1009.6,1.42676,1.2988
2025-12-10T18:16:55.443636,5916851,0.2,36.1,1009.6,1.42678,1.29882
2025-12-10T18:17:05.384950,5926851,0.2,36.1,1009.5,1.42683,1.29886
2025-12-10T18:17:15.424220,5936851,0.2,36.1,1009.6,1.42688,1.29891
2025-12-10T18:17:25.380775,5946851,0.2,36.1,1009.5,1.42692,1.29894
2025-12-10T18:17:35.402100,5956851,0.2,36.1,1009.5,1.42696,1.29897
2025-12-10T18:17:45.429126,5966851,0.2,36.1,1009.7,1.427,1.29901
2025-12-10T18:17:55.381818,5976851,0.2,36.1,1009.5,1.42707,1.29906
2025-12-10T18:18:05.410850,5986851,0.2,36.1,1009.6,1.4271,1.29909
2025-12-10T18:18:15.394200,5996851,0.2,36.1,1009.7,1.42714,1.29912
2025-12-10T18:18:25.382840,6006851,0.2,36.1,1009.7,1.42718,1.29915
2025-12-10T18:18:35.382125,6016851,0.2,36.1,1009.6,1.42722,1.29919
2025-12-10T18:18:45.385470,6026851,0.2,36.1,1009.5,1.42725,1.29923
2025-12-10T18:18:55.388305,6036851,0.2,36.1,1009.5,1.42729,1.29925
2025-12-10T18:19:05.422464,6046851,0.2,36.1,1009.6,1.42734,1.29929
2025-12-10T18:19:15.392568,6056851,0.2,36.1,1009.5,1.42738,1.29932
2025-12-10T18:19:25.391669,6066851,0.2,36.1,1009.5,1.42741,1.29936
2025-12-10T18:19:35.385915,6076851,0.2,36.1,1009.6,1.42745,1.29938
2025-12-10T18:19:45.410816,6086851,0.2,36.1,1009.6,1.4275,1.29941
2025-12-10T18:19:55.449409,6096851,0.2,36.1,1009.7,1.42752,1.29944
2025-12-10T18:20:05.400813,6106851,0.2,36.1,1009.6,1.42756,1.29946
2025-12-10T18:20:15.503793,6116851,0.2,36.1,1009.5,1.42759,1.2995
2025-12-10T18:20:25.419842,6126851,0.2,36.1,1009.6,1.42762,1.29953
2025-12-10T18:20:35.376613,6136851,0.2,36.1,1009.6,1.42768,1.29955
2025-12-10T18:20:45.392510,6146851,0.2,36.1,1009.6,1.42769,1.29958
2025-12-10T18:20:55.393981,6156861,0.2,36.1,1009.6,1.42772,1.29961
2025-12-10T18:21:05.497861,6166861,0.2,36.1,1009.6,1.42776,1.29964
2025-12-10T18:21:15.414238,6176861,0.2,36.1,1009.5,1.42779,1.29967
2025-12-10T18:21:25.416224,6186861,0.2,36.1,1009.6,1.42784,1.29971
2025-12-10T18:21:35.420343,6196861,0.2,36.1,1009.7,1.42786,1.29973
2025-12-10T18:21:45.426829,6206861,0.2,36.1,1009.7,1.42788,1.29975
2025-12-10T18:21:55.396477,6216861,0.2,36.1,1009.6,1.42792,1.29977
2025-12-10T18:22:05.415973,6226861,0.2,36.1,1009.6,1.42794,1.2998
2025-12-10T18:22:15.425771,6236861,0.2,36.1,1009.5,1.42798,1.29983
2025-12-10T18:22:25.397103,6246861,0.2,36.1,1009.5,1.42799,1.29985
2025-12-10T18:22:35.526389,6256861,0.2,36.1,1009.6,1.42803,1.29988
2025-12-10T18:22:45.455435,6266861,0.2,36.1,1009.6,1.42805,1.2999
2025-12-10T18:22:55.428962,6276861,0.2,36.1,1009.5,1.4281,1.29994
2025-12-10T18:23:05.479386,6286861,0.2,36.1,1009.5,1.42811,1.29994
2025-12-10T18:23:15.400309,6296861,0.2,36.2,1009.5,1.42814,1.29999
2025-12-10T18:23:25.410134,6306861,0.2,36.2,1009.5,1.42817,1.3
2025-12-10T18:23:35.402414,6316861,0.2,36.2,1009.5,1.4282,1.30001
2025-12-10T18:23:45.407743,6326861,0.2,36.2,1009.5,1.42822,1.30004
2025-12-10T18:23:55.392038,6336860,0.2,36.2,1009.3,1.42825,1.30006
2025-12-10T18:24:05.458083,6346861,0.2,36.2,1009.6,1.42828,1.30006
2025-12-10T18:24:15.389877,6356861,0.2,36.2,1009.6,1.42829,1.3001
2025-12-10T18:24:25.434905,6366861,0.2,36.2,1009.9,1.4283,1.30011
2025-12-10T18:24:35.455630,6376861,0.2,36.2,1009.6,1.42832,1.30012
2025-12-10T18:24:45.409879,6386861,0.2,36.2,1009.5,1.42835,1.30014
2025-12-10T18:24:55.427206,6396861,0.2,36.2,1009.7,1.42838,1.30017
2025-12-10T18:25:05.398969,6406861,0.2,36.2,1009.6,1.4284,1.30018
2025-12-10T18:25:15.414556,6416861,0.2,36.2,1009.6,1.42842,1.3002
2025-12-10T18:25:25.451553,6426861,0.2,36.2,1009.5,1.42844,1.30021
2025-12-10T18:25:35.398729,6436861,0.2,36.2,1009.6,1.42846,1.30023
2025-12-10T18:25:45.429672,6446861,0.2,36.2,1009.6,1.42846,1.30024
2025-12-10T18:25:55.398247,6456861,0.2,36.3,1009.6,1.4285,1.30025
2025-12-10T18:26:05.417495,6466861,0.2,36.3,1009.5,1.42852,1.30026
2025-12-10T18:26:15.405694,6476861,0.2,36.3,1009.7,1.42852,1.30029
2025-12-10T18:26:25.401497,6486861,0.2,36.3,1009.6,1.42854,1.30031
2025-12-10T18:26:35.437340,6496861,0.2,36.3,1009.6,1.42856,1.30032
2025-12-10T18:26:45.423427,6506861,0.2,36.3,1009.5,1.42859,1.30034
2025-12-10T18:26:55.453972,6516861,0.2,36.3,1009.5,1.42858,1.30032
2025-12-10T18:27:05.426579,6526861,0.2,36.3,1009.5,1.42858,1.30035
2025-12-10T18:27:15.416031,6536861,0.2,36.3,1009.6,1.42862,1.30036
2025-12-10T18:27:25.510872,6546861,0.2,36.3,1009.6,1.42864,1.30039
2025-12-10T18:27:35.431803,6556861,0.2,36.3,1009.6,1.42865,1.30041
2025-12-10T18:27:45.491420,6566861,0.2,36.3,1009.5,1.42868,1.3004
2025-12-10T18:27:55.519274,6576861,0.2,36.3,1009.5,1.42867,1.30041
2025-12-10T18:28:05.420313,6586861,0.2,36.3,1009.5,1.42868,1.3004
2025-12-10T18:28:15.413452,6596861,0.2,36.3,1009.5,1.4287,1.30042
2025-12-10T18:28:25.496690,6606861,0.2,36.3,1009.5,1.42872,1.30043
2025-12-10T18:28:35.500076,6616861,0.2,36.3,1009.5,1.42872,1.30044
2025-12-10T18:28:45.411219,6626861,0.2,36.4,1009.3,1.42873,1.30045
2025-12-10T18:28:55.465372,6636861,0.2,36.3,1009.3,1.42872,1.30047
2025-12-10T18:29:05.424875,6646861,0.2,36.4,1009.3,1.42875,1.30047
2025-12-10T18:29:15.408963,6656861,0.2,36.4,1009.3,1.42877,1.30048
2025-12-10T18:29:25.417936,6666861,0.2,36.4,1009.3,1.42877,1.30047
2025-12-10T18:29:35.404645,6676862,0.2,36.4,1009.7,1.42876,1.30049
2025-12-10T18:29:45.427670,6686861,0.2,36.4,1009.5,1.42877,1.30048
2025-12-10T18:29:55.387650,6696861,0.2,36.4,1009.5,1.42877,1.30049
2025-12-10T18:30:05.412263,6706861,0.2,36.4,1009.3,1.42877,1.30048
2025-12-10T18:30:15.415902,6716861,0.2,36.4,1009.5,1.42879,1.30048
2025-12-10T18:30:25.459072,6726861,0.2,36.4,1009.3,1.42878,1.30048
2025-12-10T18:30:35.417917,6736861,0.2,36.4,1009.3,1.42878,1.30048
2025-12-10T18:30:45.451912,6746861,0.2,36.4,1009.5,1.42879,1.30049
2025-12-10T18:30:55.458412,6756861,0.2,36.4,1009.7,1.4288,1.30048
2025-12-10T18:31:05.403151,6766861,0.2,36.4,1009.5,1.42878,1.30047
2025-12-10T18:31:15.419738,6776871,0.2,36.4,1009.5,1.42879,1.3005
2025-12-10T18:31:25.415722,6786871,0.2,36.4,1009.3,1.4288,1.30049
2025-12-10T18:31:35.414584,6796871,0.2,36.4,1009.3,1.4288,1.30048
2025-12-10T18:31:45.467771,6806871,0.2,36.4,1009.5,1.42878,1.30047
2025-12-10T18:31:55.420938,6816871,0.2,36.4,1010.4,1.42876,1.30047
2025-12-10T18:32:05.473030,6826871,0.2,36.4,1009.5,1.42877,1.30048
2025-12-10T18:32:15.416617,6836871,0.2,36.4,1009.3,1.42877,1.30047
