timestamp,esp_ts_ms,elapsed_s,vessel_o3_pct,cell_temp_c,vessel_temp_c,power_pct,phase
2026-03-10 18:06:57.461317,2197868,212.00,0.07,38.0,18.0,0,evac
2026-03-10 18:06:59.974900,2199868,214.00,0.07,38.0,18.1,0,evac
2026-03-10 18:07:02.488407,2201868,216.00,0.07,38.0,18.2,0,evac
2026-03-10 18:07:05.005148,2205868,220.00,0.07,38.0,18.2,0,evac
2026-03-10 18:07:07.510450,2207868,222.00,0.07,38.0,18.1,0,evac
2026-03-10 18:07:10.016153,2209868,224.00,0.07,38.0,18.2,0,evac
2026-03-10 18:07:12.522236,2211868,226.00,0.06,38.0,18.1,0,evac
2026-03-10 18:07:15.036428,2215868,230.00,0.06,38.0,18.0,0,evac
2026-03-10 18:07:17.544248,2217868,232.00,0.06,38.0,18.2,0,evac
2026-03-10 18:07:20.045497,2219868,234.00,0.06,38.0,18.2,0,evac
2026-03-10 18:07:22.548559,2221868,236.00,0.06,38.0,18.2,0,evac
2026-03-10 18:07:25.053297,2225868,240.00,0.06,38.0,18.2,0,evac
2026-03-10 18:07:27.566566,2227868,242.00,0.06,38.0,18.1,0,evac
2026-03-10 18:07:30.073232,2229868,244.00,0.06,38.0,18.1,0,evac
2026-03-10 18:07:32.581930,2231868,246.00,0.06,38.0,18.1,0,evac
2026-03-10 18:07:35.088859,2235868,250.00,0.06,38.0,18.1,0,evac
2026-03-10 18:07:37.594016,2237868,252.00,0.06,38.0,18.1,0,evac
2026-03-10 18:07:40.107013,2239868,254.00,0.05,38.0,-999.0,0,evac
2026-03-10 18:07:42.608902,2241868,256.00,0.05,38.0,18.2,0,evac
2026-03-10 18:07:45.119325,2245868,260.00,0.05,38.0,18.1,0,evac
2026-03-10 18:07:47.621750,2247868,262.00,0.05,38.0,18.2,0,evac
2026-03-10 18:07:50.138622,2249868,264.00,0.05,38.0,18.1,0,evac
2026-03-10 18:07:52.646489,2251868,266.00,0.05,38.0,18.1,0,evac
2026-03-10 18:07:55.154653,2255868,270.00,0.05,38.0,18.1,0,evac
2026-03-10 18:07:57.658762,2257868,272.00,0.05,38.0,18.2,0,evac
2026-03-10 18:08:00.160693,2259868,274.00,0.05,38.0,18.1,0,evac
2026-03-10 18:08:02.669178,2263868,278.00,0.05,38.0,18.1,0,evac
2026-03-10 18:08:05.171787,2265878,280.01,0.05,38.0,18.2,0,evac
2026-03-10 18:08:07.674686,2267878,282.01,0.05,38.0,18.2,0,evac
2026-03-10 18:08:10.187102,2269868,284.00,0.05,38.0,18.0,0,evac
2026-03-10 18:08:12.692036,2273878,288.01,0.05,38.0,18.1,0,evac
2026-03-10 18:08:15.196105,2275878,290.01,0.05,38.0,18.2,0,evac
2026-03-10 18:08:17.705079,2277878,292.01,0.05,38.0,18.2,0,evac
2026-03-10 18:08:20.210326,2279878,294.01,0.05,38.0,18.2,0,evac
2026-03-10 18:08:22.717916,2283878,298.01,0.05,38.0,18.2,0,evac
2026-03-10 18:08:25.222269,2285878,300.01,0.05,38.0,-999.0,0,evac
2026-03-10 18:08:27.738225,2287878,302.01,0.05,38.0,18.0,0,evac
2026-03-10 18:08:30.249367,2289878,304.01,0.05,38.0,18.2,0,evac
2026-03-10 18:08:32.757931,2293878,308.01,0.05,38.0,18.2,0,evac
2026-03-10 18:08:35.267090,2295878,310.01,0.05,38.0,18.1,0,evac
2026-03-10 18:08:37.768249,2297878,312.01,0.05,38.0,18.2,0,evac
2026-03-10 18:08:40.270216,2299878,314.01,0.05,38.0,18.2,0,evac
2026-03-10 18:08:42.778411,2303878,318.01,0.05,38.0,18.1,0,evac
2026-03-10 18:08:45.294913,2305878,320.01,0.05,38.0,18.1,0,evac
2026-03-10 18:08:47.811992,2307878,322.01,0.05,38.0,18.0,0,evac
2026-03-10 18:08:50.320211,2309878,324.01,0.05,38.0,18.1,0,evac
2026-03-10 18:08:52.836660,2313878,328.01,0.05,38.0,-999.0,0,evac
2026-03-10 18:08:55.345572,2315878,330.01,0.05,38.0,18.2,0,evac
2026-03-10 18:08:57.859059,2317878,332.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:00.360562,2319878,334.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:02.874799,2323878,338.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:05.378137,2325878,340.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:07.880134,2327878,342.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:10.387825,2329878,344.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:12.909931,2333878,348.01,0.05,38.0,18.3,0,evac
2026-03-10 18:09:15.412598,2335878,350.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:17.921449,2337878,352.01,0.05,38.0,18.1,0,evac
2026-03-10 18:09:20.425553,2339878,354.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:22.928465,2343878,358.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:25.435079,2345878,360.01,0.05,38.0,18.3,0,evac
2026-03-10 18:09:27.947136,2347878,362.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:30.461146,2349878,364.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:32.966283,2353878,368.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:35.479791,2355878,370.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:37.981645,2357878,372.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:40.496051,2359878,374.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:43.006792,2363878,378.01,0.05,38.0,18.4,0,evac
2026-03-10 18:09:45.516658,2365878,380.01,0.05,38.0,18.3,0,evac
2026-03-10 18:09:48.020119,2367878,382.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:50.520664,2369878,384.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:53.021992,2373878,388.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:55.526761,2375878,390.01,0.05,38.0,18.2,0,evac
2026-03-10 18:09:58.032672,2377878,392.01,0.05,38.0,18.4,0,evac
2026-03-10 18:10:00.544781,2379878,394.01,0.05,38.0,18.2,0,evac
2026-03-10 18:10:03.049170,2383878,398.01,0.05,38.0,18.3,0,evac
2026-03-10 18:10:05.561411,2385878,400.01,0.05,38.0,18.2,0,evac
